molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL2178273,Cc1ccc(C(=O)Nc2cc(-n3cncn3)cc(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,10.6,active
CHEMBL2178272,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(-n4cc(-c5cnc6[nH]ncc6c5)nn4)c3)cc(C(F)(F)F)c2)cn1,12.7,active
CHEMBL2178271,Cc1ccc(C(=O)Nc2ccc(CN3C[C@@H]4CN(C)C[C@@H]4C3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,18.7,active
CHEMBL2178270,Cc1ccc(C(=O)Nc2ccc(CN3CCC(N(C)C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,11.4,active
CHEMBL2178269,Cc1ccc(C(=O)Nc2ccc(CN3CCC(N4CCN(C)CC4)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,18.0,active
CHEMBL2178268,Cc1ccc(C(=O)Nc2ccc(CN3CCCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,0.94,active
CHEMBL2178267,Cc1ccc(C(=O)Nc2ccc(CN3CCOCC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,32.8,active
CHEMBL2177650,Cc1ccc(C(=O)Nc2ccc(CN3CCCCC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,272.0,active
CHEMBL2177649,Cc1ccc(C(=O)Nc2ccc(CN3CC[C@@H](N(C)C)C3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,14.2,active
CHEMBL2177648,Cc1ccc(C(=O)Nc2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,5.09,active
CHEMBL2177647,Cc1ccc(C(=O)Nc2ccc(CN3CCCC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,31.5,active
CHEMBL2177646,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]nc(C)c3c2)nn1,2.18,active
CHEMBL2177645,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,1.12,active
CHEMBL2177644,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2ccc3[nH]ncc3c2)nn1,250.0,active
CHEMBL2177643,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2ccc3[nH]ccc3c2)nn1,334.0,active
CHEMBL2177642,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ccc3c2)nn1,1.22,active
CHEMBL2177641,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3ncnn3c2)nn1,206.0,active
CHEMBL2177640,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc(N3CCCCC3)nc2)nn1,2130.0,intermediate
CHEMBL2177639,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc(NCc3ccccc3)nc2)nn1,486.0,active
CHEMBL2177638,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc(NC3CCCCC3)nc2)nn1,342.0,active
CHEMBL2177637,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc(NC(C)C)nc2)nn1,341.0,active
CHEMBL2177636,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc(NC3CC3)nc2)nn1,89.4,active
CHEMBL2177635,CCNc1ncc(-c2cn(-c3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)nn2)cn1,29.6,active
CHEMBL2177634,CNc1ncc(-c2cn(-c3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)nn2)cn1,25.2,active
CHEMBL2177633,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc(N)nc2)nn1,10.6,active
CHEMBL2177632,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3ccccn23)nn1,14.4,active
CHEMBL2177631,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnn3cccnc23)nn1,122.0,active
CHEMBL2177630,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3ncccn23)nn1,95.7,active
CHEMBL2177629,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3cccnn23)nn1,92.2,active
CHEMBL1214141,Cc1ccc(Nc2ncc3c(n2)N(C)C(=O)N(c2cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc2C)C3)cn1,0.97,active
CHEMBL2205766,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccn3nc(N)nc3c2)c1,10000.0,inactive
CHEMBL2311806,Cc1cc(NC(=O)c2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)cc(-n2cnc(C)c2)c1,135.8,active
CHEMBL2311807,Cc1cn(-c2cc(F)cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)c2)cn1,749.8,active
CHEMBL2311808,Cc1cn(-c2cccc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)c2)cn1,2953.0,intermediate
CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,2.54,active
CHEMBL1171837,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,0.5,active
CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0.17,active
CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,29.9,active
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,749.6,active
CHEMBL2316581,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ncnn2c1,3.26,active
CHEMBL2316580,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2c(cnn2C)c1,1.06,active
CHEMBL2316579,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1ccc2[nH]ncc2c1,52.6,active
CHEMBL2316872,COc1n[nH]c2ncc(C#Cc3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)cc12,5.15,active
CHEMBL2316871,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(-c3ccccc3)c2c1,2.57,active
CHEMBL2316870,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(C3CC3)c2c1,1.15,active
CHEMBL2316869,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(C)c2c1,0.54,active
CHEMBL2316586,CN1CCN(Cc2ccc(NC(=O)c3ccc(Cl)c(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,0.77,active
CHEMBL2316585,CN1CCN(Cc2ccc(NC(=O)c3ccc(C4CC4)c(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,4.44,active
CHEMBL2316584,CCc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,1.28,active
CHEMBL2316583,CN1CCN(Cc2ccc(NC(=O)c3cccc(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,0.17,active
CHEMBL2316582,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,0.35,active
CHEMBL1171837,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,0.41,active
CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0.22,active
CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,12.8,active
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,114.3,active
CHEMBL2316581,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ncnn2c1,1.33,active
CHEMBL2316580,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2c(cnn2C)c1,0.76,active
CHEMBL2316579,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1ccc2[nH]ncc2c1,20.1,active
CHEMBL2316872,COc1n[nH]c2ncc(C#Cc3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)cc12,4.28,active
CHEMBL2316871,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(-c3ccccc3)c2c1,2.06,active
CHEMBL2316870,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(C3CC3)c2c1,0.93,active
CHEMBL2316869,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(C)c2c1,0.63,active
CHEMBL2316586,CN1CCN(Cc2ccc(NC(=O)c3ccc(Cl)c(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,0.57,active
CHEMBL2316585,CN1CCN(Cc2ccc(NC(=O)c3ccc(C4CC4)c(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,2.93,active
CHEMBL2316584,CCc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,0.94,active
CHEMBL2316583,CN1CCN(Cc2ccc(NC(=O)c3cccc(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,0.36,active
CHEMBL2316582,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,0.29,active
CHEMBL1171837,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,0.43,active
CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0.3,active
CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,15.8,active
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,173.9,active
CHEMBL2316581,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ncnn2c1,1.38,active
CHEMBL2316580,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2c(cnn2C)c1,0.71,active
CHEMBL2316579,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1ccc2[nH]ncc2c1,12.7,active
CHEMBL2316872,COc1n[nH]c2ncc(C#Cc3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)cc12,2.72,active
CHEMBL2316871,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(-c3ccccc3)c2c1,3.79,active
CHEMBL2316870,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(C3CC3)c2c1,0.43,active
CHEMBL2316869,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(C)c2c1,0.53,active
CHEMBL2316586,CN1CCN(Cc2ccc(NC(=O)c3ccc(Cl)c(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,0.65,active
CHEMBL2316585,CN1CCN(Cc2ccc(NC(=O)c3ccc(C4CC4)c(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,2.16,active
CHEMBL2316584,CCc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,9.39,active
CHEMBL2316583,CN1CCN(Cc2ccc(NC(=O)c3cccc(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,0.46,active
CHEMBL2316582,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,0.35,active
CHEMBL1171837,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,0.32,active
CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0.24,active
CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,24.2,active
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,115.0,active
CHEMBL2316581,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ncnn2c1,2.03,active
CHEMBL2316580,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2c(cnn2C)c1,1.08,active
CHEMBL2316579,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1ccc2[nH]ncc2c1,29.1,active
CHEMBL2316872,COc1n[nH]c2ncc(C#Cc3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)cc12,5.02,active
CHEMBL2316871,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(-c3ccccc3)c2c1,3.47,active
CHEMBL2316870,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(C3CC3)c2c1,0.92,active
CHEMBL2316869,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(C)c2c1,0.61,active
CHEMBL2316586,CN1CCN(Cc2ccc(NC(=O)c3ccc(Cl)c(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,0.58,active
CHEMBL2316585,CN1CCN(Cc2ccc(NC(=O)c3ccc(C4CC4)c(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,3.27,active
CHEMBL2316584,CCc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,1.14,active
CHEMBL2316583,CN1CCN(Cc2ccc(NC(=O)c3cccc(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,0.39,active
CHEMBL2316582,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,0.15,active
CHEMBL1171837,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,1.43,active
CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0.25,active
CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,215.3,active
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,359.9,active
CHEMBL2316581,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ncnn2c1,18.3,active
CHEMBL2316580,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2c(cnn2C)c1,5.04,active
CHEMBL2316579,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1ccc2[nH]ncc2c1,48.6,active
CHEMBL2316872,COc1n[nH]c2ncc(C#Cc3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)cc12,36.56,active
CHEMBL2316871,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(-c3ccccc3)c2c1,9.02,active
CHEMBL2316870,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(C3CC3)c2c1,4.08,active
CHEMBL2316869,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(C)c2c1,1.51,active
CHEMBL2316586,CN1CCN(Cc2ccc(NC(=O)c3ccc(Cl)c(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,3.47,active
CHEMBL2316585,CN1CCN(Cc2ccc(NC(=O)c3ccc(C4CC4)c(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,28.71,active
CHEMBL2316584,CCc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,4.08,active
CHEMBL2316583,CN1CCN(Cc2ccc(NC(=O)c3cccc(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,0.81,active
CHEMBL2316582,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,0.71,active
CHEMBL1171837,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,1.08,active
CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0.21,active
CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,27.8,active
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,485.8,active
CHEMBL2316581,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ncnn2c1,9.52,active
CHEMBL2316580,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2c(cnn2C)c1,5.4,active
CHEMBL2316579,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1ccc2[nH]ncc2c1,34.8,active
CHEMBL2316872,COc1n[nH]c2ncc(C#Cc3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)cc12,16.53,active
CHEMBL2316871,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(-c3ccccc3)c2c1,10.58,active
CHEMBL2316870,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(C3CC3)c2c1,2.9,active
CHEMBL2316869,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(C)c2c1,1.3,active
CHEMBL2316586,CN1CCN(Cc2ccc(NC(=O)c3ccc(Cl)c(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,2.16,active
CHEMBL2316585,CN1CCN(Cc2ccc(NC(=O)c3ccc(C4CC4)c(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,11.38,active
CHEMBL2316584,CCc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,4.93,active
CHEMBL2316583,CN1CCN(Cc2ccc(NC(=O)c3cccc(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,0.99,active
CHEMBL2316582,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,0.27,active
CHEMBL1171837,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,1.39,active
CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1450.0,intermediate
CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,702.4,active
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,5155.0,intermediate
CHEMBL2316581,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ncnn2c1,6.1,active
CHEMBL2316580,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2c(cnn2C)c1,3.2,active
CHEMBL2316579,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1ccc2[nH]ncc2c1,82.2,active
CHEMBL2316872,COc1n[nH]c2ncc(C#Cc3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)cc12,15.81,active
CHEMBL2316871,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(-c3ccccc3)c2c1,3.38,active
CHEMBL2316870,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(C3CC3)c2c1,2.07,active
CHEMBL2316869,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(C)c2c1,0.75,active
CHEMBL2316586,CN1CCN(Cc2ccc(NC(=O)c3ccc(Cl)c(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,1.09,active
CHEMBL2316585,CN1CCN(Cc2ccc(NC(=O)c3ccc(C4CC4)c(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,53.73,active
CHEMBL2316584,CCc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,2.36,active
CHEMBL2316583,CN1CCN(Cc2ccc(NC(=O)c3cccc(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,0.76,active
CHEMBL2316582,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,0.68,active
CHEMBL1171837,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,0.33,active
CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0.26,active
CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,43.5,active
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,98.2,active
CHEMBL2316581,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ncnn2c1,3.2,active
CHEMBL2316580,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2c(cnn2C)c1,1.49,active
CHEMBL2316579,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1ccc2[nH]ncc2c1,13.9,active
CHEMBL2316872,COc1n[nH]c2ncc(C#Cc3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)cc12,7.9,active
CHEMBL2316871,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(-c3ccccc3)c2c1,4.8,active
CHEMBL2316870,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(C3CC3)c2c1,0.84,active
CHEMBL2316869,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(C)c2c1,0.75,active
