,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,norm_value,pIC50
2116,CHEMBL4110855,Cc1ncncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1C[C@@H](O)[C@H](O)C1,0.9,active,439.39700000000016,4.634780000000003,1.0,6.0,0.9,9.045757490560675
2117,CHEMBL3980432,CO[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncc(F)c2)C[C@@H]1N,0.8,active,390.3210000000001,3.698100000000002,1.0,6.0,0.8,9.096910013008056
2118,CHEMBL3906709,N[C@H]1CN(c2ccc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncc(F)c2)C[C@@H]1O,0.6,active,463.4160000000002,2.6502000000000008,3.0,8.0,0.6,9.221848749616356
2119,CHEMBL3952608,CO[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncc(F)c2)C[C@@H]1N,1.7,active,434.3740000000001,3.7147000000000023,1.0,7.0,1.7,8.769551078621726
2120,CHEMBL4108311,N#Cc1ccc(F)cc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1,1.5,active,420.34700000000015,3.060600000000001,2.0,7.0,1.5,8.823908740944319
2121,CHEMBL4108852,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc(F)cnc2Cl)c1,1.0,active,460.41200000000026,4.247300000000003,1.0,7.0,1.0,9.0
2122,CHEMBL4113344,N[C@]1(C(F)(F)F)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncnc2)C1,0.7,active,422.36300000000006,3.647800000000001,2.0,6.0,0.7,9.154901959985743
2123,CHEMBL3933733,N#Cc1ccncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1C[C@H](O)[C@@H](O)C1,0.8,active,408.3360000000001,2.9937000000000005,3.0,6.0,0.8,9.096910013008056
2124,CHEMBL4112072,Cc1ccncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1,0.2,active,394.74,4.342900000000002,1.0,5.0,0.2,9.698970004336019
2125,CHEMBL4108718,N#Cc1ncc(F)cc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1,0.5,active,428.29200000000003,4.708300000000002,1.0,5.0,0.5,9.301029995663981
2126,CHEMBL4111319,N#Cc1cc(F)cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2C2CC[C@@H](O)N2)c1,0.7,active,404.34800000000007,4.088200000000002,1.0,6.0,0.7,9.154901959985743
2127,CHEMBL4114635,Cc1ccc(F)cc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1,3.0,active,377.29699999999997,4.433600000000002,1.0,4.0,3.0,8.522878745280337
2128,CHEMBL4111156,N#Cc1ccc(F)c(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)c1,0.7,active,377.297,4.433600000000002,1.0,4.0,0.7,9.154901959985743
2129,CHEMBL3949052,Cc1ccc(F)cc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1C[C@H](O)[C@@H](O)C1,1.0,active,375.31,3.271700000000001,2.0,6.0,1.0,9.0
2130,CHEMBL3953095,Cc1ncncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)ccc1N1C[C@H](O)[C@@H](O)C1,1.4,active,389.333,4.303100000000002,1.0,5.0,1.4,8.853871964321762
2131,CHEMBL4107033,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)c(OC)n1,2.0,active,375.30600000000004,4.0001000000000015,2.0,5.0,2.0,8.698970004336019
2132,CHEMBL4111085,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)cc1C#N,0.3,active,392.3370000000001,3.088300000000001,2.0,6.0,0.3,9.522878745280337
2133,CHEMBL4110566,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,2.4,active,382.729,4.276000000000002,2.0,4.0,2.4,8.619788758288394
2134,CHEMBL4109149,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2N2CC[C@@H](O)C2)cn1,5.6,active,476.8670000000003,4.516600000000003,1.0,7.0,5.6,8.2518119729938
2135,CHEMBL4115154,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,2.9,active,417.3430000000001,4.081100000000002,1.0,6.0,2.9,8.537602002101044
2136,CHEMBL4114324,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccccc2)c1,6.6,active,390.321,3.698100000000003,1.0,6.0,6.6,8.18045606445813
2137,CHEMBL4109872,NC[C@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,12.5,active,360.295,3.6895000000000024,1.0,5.0,12.5,7.903089986991944
2138,CHEMBL3986284,Cc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC(C)(O)C2)cn1,10.2,active,361.283,3.084500000000002,1.0,6.0,10.2,7.991399828238082
2139,CHEMBL3903302,CC(C)(O)C1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,8.9,active,360.29499999999996,3.6895000000000024,1.0,5.0,8.9,8.050609993355087
2140,CHEMBL4110570,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,0.5,active,360.295,3.6895000000000024,1.0,5.0,0.5,9.301029995663981
2141,CHEMBL4106838,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,0.5,active,359.307,4.294500000000003,1.0,4.0,0.5,9.301029995663981
2142,CHEMBL3937525,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1cncc(C#N)c1,1.4,active,359.307,4.294500000000003,1.0,4.0,1.4,8.853871964321762
2143,CHEMBL4106732,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,0.7,active,373.33400000000006,4.602920000000003,1.0,4.0,0.7,9.154901959985743
2144,CHEMBL4113224,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,0.8,active,374.32200000000006,3.9979200000000024,1.0,5.0,0.8,9.096910013008056
2145,CHEMBL3951459,O=C(Nc1ccc(OC(F)(F)F)c(F)c1)c1cnc(N2CC[C@H](CO)C2)c(-c2cncnc2)c1,12.9,active,469.42300000000023,4.261280000000003,1.0,7.0,12.9,7.889410289700751
2146,CHEMBL4107401,O=C(Nc1ccc(C(F)(F)C(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,3.9,active,427.3860000000001,4.490680000000003,1.0,6.0,3.9,8.4089353929735
2147,CHEMBL4113196,O=C(Nc1ccc(OC(F)(F)C(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,47.0,active,439.39700000000016,4.634780000000003,1.0,6.0,47.0,7.327902142064283
2148,CHEMBL4108925,CC(F)(F)Oc1ccc(NC(=O)c2cnc(N3CC[C@@H](O)C3)c(-c3cncnc3)c2)cc1,24.6,active,434.3740000000001,3.7147000000000023,1.0,7.0,24.6,7.609064892896621
2149,,,,,420.34700000000015,3.060600000000001,2.0,7.0,,
2150,CHEMBL4106602,O=C(Nc1ccc(SC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,0.9,active,460.41200000000026,4.247300000000003,1.0,7.0,0.9,9.045757490560675
2151,CHEMBL4110478,O=C(Nc1ccc([S+]([O-])C(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,43.5,active,422.36300000000006,3.647800000000001,2.0,6.0,43.5,7.361510743045363
2152,CHEMBL3898258,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2C[C@H](O)[C@@H](O)C2)c(-c2cncnc2)c1,9.0,active,408.3360000000001,2.9937000000000005,3.0,6.0,9.0,8.045757490560675
2153,CHEMBL3942231,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2C[C@H](O)[C@H](O)C2)c(-c2cncnc2)c1,4.9,active,394.74,4.342900000000002,1.0,5.0,4.9,8.309803919971486
2154,CHEMBL3943799,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](CO)[C@@H](O)C2)c(-c2cncnc2)c1,1.1,active,404.34800000000007,4.088200000000002,1.0,6.0,1.1,8.958607314841775
2155,CHEMBL3901435,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2C[C@H](O)[C@H](O)C2)c1,3.2,active,377.29699999999997,4.433600000000002,1.0,4.0,3.2,8.494850021680094
2156,CHEMBL4108652,O=C(Nc1ccc(C(F)(F)C(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,0.9,active,375.31,3.271700000000001,2.0,6.0,0.9,9.045757490560675
2157,CHEMBL3897706,Cc1ncncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1C[C@H](O)[C@@H](O)C1,21.6,active,392.3370000000001,3.088300000000001,2.0,6.0,21.6,7.665546248849069
2158,CHEMBL3906709,N[C@H]1CN(c2ccc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncc(F)c2)C[C@@H]1O,5.3,active,418.37500000000006,3.9169000000000027,2.0,6.0,5.3,8.275724130399212
2159,CHEMBL3953095,Cc1ncncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)ccc1N1C[C@H](O)[C@@H](O)C1,1.3,active,476.8670000000003,4.516600000000003,1.0,7.0,1.3,8.886056647693163
2160,CHEMBL4107033,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)c(OC)n1,2.2,active,417.3430000000001,4.081100000000002,1.0,6.0,2.2,8.657577319177793
2161,CHEMBL4110566,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,124.0,active,360.295,3.6895000000000024,1.0,5.0,124.0,6.906578314837765
2162,CHEMBL4109149,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2N2CC[C@@H](O)C2)cn1,633.0,active,377.297,4.433600000000002,1.0,4.0,633.0,6.198596289982645
2163,CHEMBL4115154,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,88.0,active,411.19500000000005,4.612200000000002,1.0,5.0,88.0,7.055517327849832
2165,CHEMBL4109872,NC[C@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,800.0,active,428.19700000000006,5.356300000000002,1.0,4.0,800.0,6.096910013008056
2166,CHEMBL3986284,Cc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC(C)(O)C2)cn1,513.0,active,393.752,4.947900000000002,1.0,4.0,513.0,6.289882634888183
2167,CHEMBL3903302,CC(C)(O)C1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,855.0,active,382.729,4.276000000000002,2.0,4.0,855.0,6.068033885271827
2168,CHEMBL4110570,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,13.0,active,449.4540000000002,4.532000000000003,2.0,6.0,13.0,7.886056647693163
2169,CHEMBL4106838,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,12.0,active,463.4810000000001,4.922100000000003,2.0,6.0,12.0,7.920818753952375
2170,CHEMBL3937525,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1cncc(C#N)c1,38.0,active,465.45300000000015,3.5028000000000015,3.0,7.0,38.0,7.42021640338319
2171,CHEMBL4106732,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,19.0,active,479.48000000000013,4.156900000000004,2.0,7.0,19.0,7.721246399047171
2172,CHEMBL4113224,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,24.0,active,479.4800000000002,3.7504000000000017,3.0,7.0,24.0,7.619788758288394
2173,CHEMBL3951459,O=C(Nc1ccc(OC(F)(F)F)c(F)c1)c1cnc(N2CC[C@H](CO)C2)c(-c2cncnc2)c1,273.0,active,432.40200000000016,3.798600000000002,3.0,5.0,273.0,6.5638373529592435
2174,CHEMBL4107401,O=C(Nc1ccc(C(F)(F)C(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,130.0,active,433.3860000000002,4.063500000000002,2.0,6.0,130.0,6.886056647693163
2175,CHEMBL4113196,O=C(Nc1ccc(OC(F)(F)C(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,442.0,active,434.3740000000002,3.4585000000000017,2.0,7.0,442.0,6.354577730650908
2176,CHEMBL4108925,CC(F)(F)Oc1ccc(NC(=O)c2cnc(N3CC[C@@H](O)C3)c(-c3cncnc3)c2)cc1,554.0,active,450.4420000000002,3.9270000000000023,2.0,7.0,554.0,6.2564902352715706
2177,,,,,450.4420000000002,3.9270000000000023,2.0,7.0,,
2178,CHEMBL4106602,O=C(Nc1ccc(SC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,10.0,active,464.46900000000016,4.235420000000003,2.0,7.0,10.0,8.0
2179,CHEMBL4110478,O=C(Nc1ccc([S+]([O-])C(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,580.0,active,479.48000000000025,4.024300000000003,3.0,7.0,580.0,6.236572006437063
2180,CHEMBL3898258,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2C[C@H](O)[C@@H](O)C2)c(-c2cncnc2)c1,213.0,active,447.4170000000001,3.583700000000001,3.0,6.0,213.0,6.671620396561262
2181,CHEMBL3942231,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2C[C@H](O)[C@H](O)C2)c(-c2cncnc2)c1,130.0,active,447.4170000000001,3.583700000000001,3.0,6.0,130.0,6.886056647693163
2182,CHEMBL3943799,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](CO)[C@@H](O)C2)c(-c2cncnc2)c1,38.0,active,417.3910000000002,4.222800000000003,2.0,5.0,38.0,7.42021640338319
2183,CHEMBL3901435,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2C[C@H](O)[C@H](O)C2)c1,93.0,active,478.4960000000002,4.483020000000004,2.0,7.0,93.0,7.031517051446065
2184,CHEMBL4108652,O=C(Nc1ccc(C(F)(F)C(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,24.0,active,480.4680000000002,3.1454000000000013,3.0,8.0,24.0,7.619788758288394
2185,CHEMBL3897706,Cc1ncncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1C[C@H](O)[C@@H](O)C1,370.0,active,433.3900000000002,3.459200000000001,2.0,6.0,370.0,6.431798275933005
2186,CHEMBL3906709,N[C@H]1CN(c2ccc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncc(F)c2)C[C@@H]1O,165.0,active,421.379,3.051100000000001,3.0,6.0,165.0,6.782516055786093
2187,CHEMBL3953095,Cc1ncncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)ccc1N1C[C@H](O)[C@@H](O)C1,35.0,active,437.44300000000004,4.389500000000003,2.0,6.0,35.0,7.455931955649724
2188,CHEMBL4107033,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)c(OC)n1,36.0,active,435.40600000000006,3.441200000000001,3.0,6.0,36.0,7.443697499232712
2189,CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,86.1,active,448.8570000000002,4.0679000000000025,3.0,5.0,86.1,7.064996848546345
2190,CHEMBL3647967,C=CC(=O)N[C@H]1CC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,32.3,active,437.834,3.320400000000001,3.0,6.0,32.3,7.490797477668897
2191,CHEMBL3956542,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-c2cncnc2)c1,5.6,active,451.86100000000005,3.7105000000000015,3.0,6.0,5.6,8.2518119729938
2192,CHEMBL3973934,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-c2cnc(OCCO)nc2)c1,6.5,active,448.4700000000002,4.511900000000004,3.0,5.0,6.5,8.187086643357144
2193,CHEMBL3944484,N#Cc1cncc(-c2cccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c2)c1,3.9,active,437.44700000000006,3.764400000000002,3.0,6.0,3.9,8.4089353929735
2194,CHEMBL3903055,Nc1cnc(-c2cccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c2)cn1,7.0,active,451.47400000000005,4.154500000000002,3.0,6.0,7.0,8.154901959985743
2195,CHEMBL3978018,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-c2cnccn2)c1,3.1,active,447.4130000000001,3.3744000000000005,4.0,5.0,3.1,8.508638306165727
2196,CHEMBL3970195,COC(=O)c1cc(-c2cccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c2)cs1,3.3,active,472.4230000000001,3.246080000000001,4.0,6.0,3.3,8.481486060122112
2197,CHEMBL3898997,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-c2ccc(CN3CCCC3)s2)c1,3.0,active,457.41200000000015,3.670280000000001,3.0,6.0,3.0,8.522878745280337
2198,CHEMBL3981592,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-n2ccnc2)c1,1.9,active,473.4110000000001,2.6410799999999997,4.0,7.0,1.9,8.721246399047171
2199,CHEMBL3908038,O=C(Nc1ccc(OC(F)(F)F)c(F)c1)c1cccc(-c2cncnc2)c1,22.0,active,444.4170000000001,3.16,3.0,6.0,22.0,7.657577319177793
2200,CHEMBL3953864,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cccc(-c2cncnc2)c1,9.5,active,444.4170000000001,3.0159000000000002,3.0,6.0,9.5,8.022276394711152
2201,CHEMBL3982552,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cccc(-c2cncnc2)c1,3.0,active,458.44400000000024,3.564800000000001,3.0,6.0,3.0,8.522878745280337
2202,CHEMBL3959105,O=C(Nc1ccc(CC(F)(F)F)cc1)c1cccc(-c2cncnc2)c1,233.0,active,463.4160000000002,2.8201,3.0,7.0,233.0,6.632644078973981
2203,CHEMBL3893615,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2C)cn1,3.0,active,419.3630000000001,2.8034999999999997,3.0,6.0,3.0,8.522878745280337
2204,CHEMBL3935043,Cc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,8.5,active,446.4330000000001,3.3728000000000007,2.0,6.0,8.5,8.070581074285707
2205,CHEMBL3962532,Cc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cccnc1,4.0,active,433.39000000000016,3.0511,3.0,6.0,4.0,8.397940008672037
2206,CHEMBL3979404,Cc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-n1ccnc1,4.0,active,433.3900000000001,3.193600000000001,3.0,6.0,4.0,8.397940008672037
2207,CHEMBL3950377,Cc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncs1,3.0,active,433.3900000000001,3.1119200000000005,3.0,6.0,3.0,8.522878745280337
2208,CHEMBL3890053,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(F)c(-c2cncnc2)c1,3.2,active,447.41700000000014,3.3595200000000007,3.0,6.0,3.2,8.494850021680094
2209,CHEMBL3962584,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2F)cn1,12.0,active,442.4010000000002,4.094480000000002,2.0,6.0,12.0,7.920818753952375
2210,CHEMBL3966024,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(F)c(-c2cccnc2)c1,13.0,active,473.8670000000002,3.939580000000002,3.0,6.0,13.0,7.886056647693163
2211,CHEMBL3936180,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(F)c(-c2ccncc2)c1,44.0,active,489.86600000000016,2.910380000000001,4.0,7.0,44.0,7.356547323513812
2212,CHEMBL3974522,Cn1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2F)cn1,35.0,active,487.8940000000001,3.9499800000000027,2.0,7.0,35.0,7.455931955649724
2213,CHEMBL3941662,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(F)c(-c2cc[nH]n2)c1,31.0,active,469.8260000000002,4.737300000000003,2.0,5.0,31.0,7.508638306165727
2214,CHEMBL3986601,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(Cl)c(-c2cncnc2)c1,3.0,active,463.8720000000001,3.8530000000000015,3.0,6.0,3.0,8.522878745280337
2215,CHEMBL3912888,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2Cl)cn1,8.1,active,474.8990000000003,3.691600000000002,3.0,6.0,8.1,8.09151498112135
2216,CHEMBL3935589,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(Cl)c(-c2cccnc2)c1,13.0,active,480.8780000000001,3.769000000000001,3.0,6.0,13.0,7.886056647693163
2217,CHEMBL3898136,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(Cl)c(-c2ccncc2)c1,31.0,active,466.8510000000001,3.377300000000001,3.0,6.0,31.0,7.508638306165727
2218,CHEMBL3926555,Cn1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2Cl)cn1,27.0,active,492.9140000000001,3.0030000000000006,3.0,7.0,27.0,7.568636235841013
2219,CHEMBL3946836,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(Cl)c(-c2cc[nH]n2)c1,4.9,active,460.8720000000001,3.4293000000000005,3.0,6.0,4.9,8.309803919971486
2220,CHEMBL3915183,COc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,3.0,active,460.8720000000001,3.2852000000000006,3.0,6.0,3.0,8.522878745280337
2221,CHEMBL3941523,COc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cccnc1,3.2,active,474.8990000000003,3.834100000000002,3.0,6.0,3.2,8.494850021680094
2222,CHEMBL3964661,COc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccc(F)nc1,3.4,active,488.92600000000033,4.176300000000003,2.0,6.0,3.4,8.468521082957745
2223,CHEMBL3952623,COc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccncc1,8.7,active,494.9050000000003,3.9834000000000023,2.0,6.0,8.7,8.060480747381382
2224,CHEMBL3939263,COc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cc[nH]n1,13.0,active,512.8950000000003,4.279000000000003,2.0,6.0,13.0,7.886056647693163
2225,CHEMBL3944685,COc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccc2c(c1)OCO2,9.9,active,530.8850000000003,4.576200000000004,2.0,6.0,9.9,8.00436480540245
2226,CHEMBL3922918,COc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccc(C(C)=O)s1,3.4,active,488.92600000000033,4.224200000000002,3.0,6.0,3.4,8.468521082957745
2227,CHEMBL3950645,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(OCCN2CCOCC2)c(-c2cncnc2)c1,3.6,active,449.84500000000025,3.728500000000002,2.0,6.0,3.6,8.443697499232712
2228,CHEMBL3935357,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(OCCO)c(-c2cncnc2)c1,3.0,active,435.81800000000015,3.072800000000001,3.0,6.0,3.0,8.522878745280337
2229,CHEMBL3959348,CC(C)CN1CCN(CCOc2ccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)CC1,3.0,active,434.8340000000001,3.0392,3.0,6.0,3.0,8.522878745280337
2230,CHEMBL3908521,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(OCCN2CCCC2)c(-c2cncnc2)c1,3.0,active,462.8880000000001,3.642100000000001,2.0,6.0,3.0,8.522878745280337
2231,CHEMBL3936467,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(O)c(-c2cncnc2)c1,13.0,active,449.8450000000001,3.462900000000001,3.0,6.0,13.0,7.886056647693163
2232,CHEMBL3913939,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cncc(-c2cncnc2)c1,6.8,active,449.8450000000002,3.320400000000001,3.0,6.0,6.8,8.167491087293763
2233,CHEMBL3945358,Cc1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,3.0,active,460.87200000000024,3.3015000000000008,3.0,6.0,3.0,8.522878745280337
2234,CHEMBL3987130,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(C2=CCOCC2)c(-c2cncnc2)c1,6.0,active,433.3900000000001,3.193600000000001,3.0,6.0,6.0,8.221848749616356
2235,CHEMBL3917389,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(C2CCOCC2)c(-c2cncnc2)c1,3.0,active,467.83500000000015,3.4109000000000016,3.0,6.0,3.0,8.522878745280337
2236,CHEMBL3981919,CC(C)(C#N)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,1.0,active,463.87200000000007,3.005100000000001,4.0,6.0,1.0,9.0
2237,CHEMBL4110559,N#CC1(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)CCC1,9.0,active,462.43200000000013,2.7849000000000004,3.0,7.0,9.0,8.045757490560675
2238,CHEMBL3977121,COc1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,3.0,active,478.8870000000001,3.0542,3.0,7.0,3.0,8.522878745280337
2239,CHEMBL3957513,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(OCCNCCO)c(-c2cncnc2)c1,4.2,active,478.88700000000006,2.6477,4.0,7.0,4.2,8.3767507096021
